label,video_name,frame,CA,SA,KA
ERGONOMIC,ERGO_008.mp4,375,81.37,106.75,154.62
ERGONOMIC,ERGO_008.mp4,376,81.62,106.63,154.99
ERGONOMIC,ERGO_008.mp4,377,81.32,106.63,154.7
ERGONOMIC,ERGO_008.mp4,378,81.57,106.63,154.95
ERGONOMIC,ERGO_008.mp4,379,81.57,106.78,154.79
ERGONOMIC,ERGO_008.mp4,380,81.28,106.78,154.49
ERGONOMIC,ERGO_008.mp4,381,81.53,106.66,154.87
ERGONOMIC,ERGO_008.mp4,382,81.53,106.66,154.87
ERGONOMIC,ERGO_008.mp4,383,81.57,106.78,154.79
ERGONOMIC,ERGO_009.mp4,0,80.68,105.65,155.03
ERGONOMIC,ERGO_009.mp4,1,81.44,104.1,157.34
ERGONOMIC,ERGO_009.mp4,2,82.15,102.79,159.36
ERGONOMIC,ERGO_009.mp4,3,81.63,102.42,159.21
ERGONOMIC,ERGO_009.mp4,4,81.91,102.46,159.45
ERGONOMIC,ERGO_009.mp4,5,82.2,102.17,160.03
ERGONOMIC,ERGO_009.mp4,6,82.56,102.04,160.52
ERGONOMIC,ERGO_009.mp4,7,82.08,101.88,160.2
ERGONOMIC,ERGO_009.mp4,8,81.58,102.39,159.2
ERGONOMIC,ERGO_009.mp4,9,80.97,102.61,158.35
ERGONOMIC,ERGO_009.mp4,10,81.01,102.51,158.5
ERGONOMIC,ERGO_009.mp4,11,81.06,102.64,158.42
ERGONOMIC,ERGO_009.mp4,12,81.06,102.64,158.42
ERGONOMIC,ERGO_009.mp4,13,80.54,102.77,157.77
ERGONOMIC,ERGO_009.mp4,14,80.26,102.87,157.39
ERGONOMIC,ERGO_009.mp4,15,80.3,102.99,157.31
ERGONOMIC,ERGO_009.mp4,16,79.47,103.37,156.09
ERGONOMIC,ERGO_009.mp4,17,79.24,103.47,155.77
ERGONOMIC,ERGO_009.mp4,18,79.24,103.47,155.77
ERGONOMIC,ERGO_009.mp4,19,79.24,103.44,155.8
ERGONOMIC,ERGO_009.mp4,20,79.24,103.31,155.93
ERGONOMIC,ERGO_009.mp4,21,79.29,103.31,155.98
ERGONOMIC,ERGO_009.mp4,22,79.02,103.44,155.58
ERGONOMIC,ERGO_009.mp4,23,78.47,103.69,154.78
ERGONOMIC,ERGO_009.mp4,24,78.41,103.66,154.75
ERGONOMIC,ERGO_009.mp4,25,78.14,103.79,154.35
ERGONOMIC,ERGO_009.mp4,26,78.14,103.79,154.35
ERGONOMIC,ERGO_009.mp4,27,77.81,103.73,154.08
ERGONOMIC,ERGO_009.mp4,28,77.81,103.73,154.08
ERGONOMIC,ERGO_009.mp4,29,77.81,103.73,154.08
ERGONOMIC,ERGO_009.mp4,30,77.81,103.73,154.08
ERGONOMIC,ERGO_009.mp4,31,78.36,103.35,155.01
ERGONOMIC,ERGO_009.mp4,32,78.91,102.98,155.94
ERGONOMIC,ERGO_009.mp4,33,79.19,102.85,156.34
ERGONOMIC,ERGO_009.mp4,34,79.52,102.63,156.89
ERGONOMIC,ERGO_009.mp4,35,79.52,102.6,156.92
ERGONOMIC,ERGO_009.mp4,36,79.85,102.12,157.72
ERGONOMIC,ERGO_009.mp4,37,80.4,101.74,158.66
ERGONOMIC,ERGO_009.mp4,38,80.45,101.79,158.65
ERGONOMIC,ERGO_009.mp4,39,80.72,101.72,159.0
ERGONOMIC,ERGO_009.mp4,40,80.49,101.75,158.75
ERGONOMIC,ERGO_009.mp4,41,80.54,101.77,158.76
ERGONOMIC,ERGO_009.mp4,42,80.58,101.8,158.78
ERGONOMIC,ERGO_009.mp4,43,80.58,101.8,158.78
ERGONOMIC,ERGO_009.mp4,44,80.58,101.8,158.78
ERGONOMIC,ERGO_009.mp4,45,80.58,101.8,158.78
ERGONOMIC,ERGO_009.mp4,46,81.09,101.52,159.57
ERGONOMIC,ERGO_009.mp4,47,81.09,101.52,159.57
ERGONOMIC,ERGO_009.mp4,48,81.4,101.1,160.3
ERGONOMIC,ERGO_009.mp4,49,81.4,101.18,160.22
ERGONOMIC,ERGO_009.mp4,50,81.4,101.16,160.24
ERGONOMIC,ERGO_009.mp4,51,81.4,101.23,160.17
ERGONOMIC,ERGO_009.mp4,52,81.4,101.41,159.99
ERGONOMIC,ERGO_009.mp4,53,80.58,101.89,158.69
ERGONOMIC,ERGO_009.mp4,54,80.31,102.01,158.3
ERGONOMIC,ERGO_009.mp4,55,80.31,101.86,158.45
ERGONOMIC,ERGO_009.mp4,56,80.54,101.96,158.58
ERGONOMIC,ERGO_009.mp4,57,80.54,102.09,158.45
ERGONOMIC,ERGO_009.mp4,58,80.26,102.21,158.05
ERGONOMIC,ERGO_009.mp4,59,80.31,102.24,158.07
ERGONOMIC,ERGO_009.mp4,60,80.81,101.71,159.1
ERGONOMIC,ERGO_009.mp4,61,81.09,101.61,159.47
ERGONOMIC,ERGO_009.mp4,62,81.91,101.23,160.67
ERGONOMIC,ERGO_009.mp4,63,82.15,101.21,160.94
ERGONOMIC,ERGO_009.mp4,64,81.87,101.08,160.79
ERGONOMIC,ERGO_009.mp4,65,81.59,101.08,160.51
ERGONOMIC,ERGO_009.mp4,66,81.32,100.98,160.33
ERGONOMIC,ERGO_009.mp4,67,81.32,100.5,160.82
ERGONOMIC,ERGO_009.mp4,68,81.32,100.14,161.17
ERGONOMIC,ERGO_009.mp4,69,81.19,100.12,161.07
ERGONOMIC,ERGO_009.mp4,70,80.86,100.22,160.64
ERGONOMIC,ERGO_009.mp4,71,80.58,100.1,160.49
ERGONOMIC,ERGO_009.mp4,72,80.3,100.22,160.08
ERGONOMIC,ERGO_009.mp4,73,80.3,100.2,160.1
ERGONOMIC,ERGO_009.mp4,74,79.47,100.58,158.89
ERGONOMIC,ERGO_009.mp4,75,79.14,100.68,158.45
ERGONOMIC,ERGO_009.mp4,76,79.08,100.66,158.42
ERGONOMIC,ERGO_009.mp4,77,79.64,100.41,159.24
ERGONOMIC,ERGO_009.mp4,78,79.93,100.43,159.49
ERGONOMIC,ERGO_009.mp4,79,79.93,100.43,159.49
ERGONOMIC,ERGO_009.mp4,80,79.98,100.45,159.52
ERGONOMIC,ERGO_009.mp4,81,80.26,100.33,159.93
ERGONOMIC,ERGO_009.mp4,82,80.26,100.3,159.95
ERGONOMIC,ERGO_009.mp4,83,80.58,100.33,160.26
ERGONOMIC,ERGO_009.mp4,84,80.54,100.33,160.21
ERGONOMIC,ERGO_009.mp4,85,80.58,100.35,160.23
ERGONOMIC,ERGO_009.mp4,86,80.63,100.37,160.26
ERGONOMIC,ERGO_009.mp4,87,80.68,100.52,160.15
ERGONOMIC,ERGO_009.mp4,88,80.72,100.68,160.05
ERGONOMIC,ERGO_009.mp4,89,80.77,100.83,159.94
ERGONOMIC,ERGO_009.mp4,90,80.77,100.83,159.94
ERGONOMIC,ERGO_009.mp4,91,80.81,100.85,159.96
ERGONOMIC,ERGO_009.mp4,92,80.81,100.85,159.96
ERGONOMIC,ERGO_009.mp4,93,80.26,101.13,159.13
ERGONOMIC,ERGO_009.mp4,94,79.72,101.39,158.33
ERGONOMIC,ERGO_009.mp4,95,79.45,101.64,157.81
ERGONOMIC,ERGO_009.mp4,96,79.18,101.77,157.41
ERGONOMIC,ERGO_009.mp4,97,79.18,101.79,157.38
ERGONOMIC,ERGO_009.mp4,98,79.18,101.82,157.36
ERGONOMIC,ERGO_009.mp4,99,79.18,101.98,157.2
ERGONOMIC,ERGO_009.mp4,100,79.12,101.95,157.18
ERGONOMIC,ERGO_010.mp4,0,89.11,104.51,164.6
ERGONOMIC,ERGO_010.mp4,1,88.22,105.93,162.29
ERGONOMIC,ERGO_010.mp4,2,86.19,107.22,158.97
ERGONOMIC,ERGO_010.mp4,3,87.38,108.56,158.83
ERGONOMIC,ERGO_010.mp4,4,90.88,107.2,163.68
ERGONOMIC,ERGO_010.mp4,5,85.31,108.07,157.24
ERGONOMIC,ERGO_010.mp4,6,85.02,108.52,156.5
ERGONOMIC,ERGO_010.mp4,7,86.48,107.91,158.57
ERGONOMIC,ERGO_010.mp4,8,84.46,108.19,156.27
ERGONOMIC,ERGO_010.mp4,9,84.43,108.15,156.28
ERGONOMIC,ERGO_010.mp4,10,84.73,108.27,156.45
ERGONOMIC,ERGO_010.mp4,11,84.14,108.39,155.75
ERGONOMIC,ERGO_010.mp4,12,82.98,108.48,154.51
ERGONOMIC,ERGO_010.mp4,13,82.41,108.52,153.89
ERGONOMIC,ERGO_010.mp4,14,84.11,108.27,155.84
ERGONOMIC,ERGO_010.mp4,15,85.87,108.31,157.56
ERGONOMIC,ERGO_010.mp4,16,86.77,108.39,158.38
ERGONOMIC,ERGO_010.mp4,17,85.91,108.92,156.99
ERGONOMIC,ERGO_010.mp4,18,85.31,109.21,156.1
ERGONOMIC,ERGO_010.mp4,19,85.29,109.37,155.92
ERGONOMIC,ERGO_010.mp4,20,86.44,109.5,156.94
ERGONOMIC,ERGO_010.mp4,21,87.33,109.54,157.79
ERGONOMIC,ERGO_010.mp4,22,87.61,109.09,158.52
ERGONOMIC,ERGO_010.mp4,23,87.3,109.05,158.25
ERGONOMIC,ERGO_010.mp4,24,86.39,109.01,157.38
ERGONOMIC,ERGO_010.mp4,25,86.37,108.89,157.48
ERGONOMIC,ERGO_010.mp4,26,86.04,108.8,157.24
ERGONOMIC,ERGO_010.mp4,27,86.02,108.64,157.38
ERGONOMIC,ERGO_010.mp4,28,85.41,108.64,156.78
ERGONOMIC,ERGO_010.mp4,29,85.11,108.52,156.59
ERGONOMIC,ERGO_010.mp4,30,86.02,108.19,157.83
ERGONOMIC,ERGO_010.mp4,31,86.31,108.03,158.28
ERGONOMIC,ERGO_010.mp4,32,86.31,108.07,158.24
ERGONOMIC,ERGO_010.mp4,33,86.0,107.94,158.06
ERGONOMIC,ERGO_010.mp4,34,85.98,107.78,158.2
ERGONOMIC,ERGO_010.mp4,35,85.98,107.78,158.2
ERGONOMIC,ERGO_010.mp4,36,85.96,107.82,158.14
ERGONOMIC,ERGO_010.mp4,37,85.34,107.9,157.44
ERGONOMIC,ERGO_010.mp4,38,85.34,107.9,157.44
ERGONOMIC,ERGO_010.mp4,39,85.31,107.9,157.41
ERGONOMIC,ERGO_010.mp4,40,85.31,107.9,157.41
ERGONOMIC,ERGO_010.mp4,41,84.66,108.03,156.64
ERGONOMIC,ERGO_010.mp4,42,84.66,108.15,156.52
ERGONOMIC,ERGO_010.mp4,43,84.35,108.27,156.08
ERGONOMIC,ERGO_010.mp4,44,84.35,108.27,156.08
ERGONOMIC,ERGO_010.mp4,45,84.32,108.27,156.05
ERGONOMIC,ERGO_010.mp4,46,84.32,108.27,156.05
ERGONOMIC,ERGO_010.mp4,47,84.66,108.31,156.35
ERGONOMIC,ERGO_010.mp4,48,84.66,108.31,156.35
ERGONOMIC,ERGO_010.mp4,49,84.66,108.31,156.35
ERGONOMIC,ERGO_010.mp4,50,84.98,108.19,156.79
ERGONOMIC,ERGO_010.mp4,51,84.98,108.19,156.79
ERGONOMIC,ERGO_010.mp4,52,85.29,108.19,157.1
ERGONOMIC,ERGO_010.mp4,53,85.29,108.19,157.1
ERGONOMIC,ERGO_010.mp4,54,85.29,108.31,156.98
ERGONOMIC,ERGO_010.mp4,55,85.6,108.19,157.41
ERGONOMIC,ERGO_010.mp4,56,85.6,108.19,157.41
ERGONOMIC,ERGO_010.mp4,57,85.6,108.23,157.37
ERGONOMIC,ERGO_010.mp4,58,85.6,108.23,157.37
ERGONOMIC,ERGO_010.mp4,59,85.0,108.39,156.61
ERGONOMIC,ERGO_010.mp4,60,84.72,108.48,156.25
ERGONOMIC,ERGO_010.mp4,61,84.72,108.43,156.29
ERGONOMIC,ERGO_010.mp4,62,86.31,108.19,158.12
ERGONOMIC,ERGO_010.mp4,63,87.26,107.99,159.27
ERGONOMIC,ERGO_010.mp4,64,87.88,107.9,159.98
ERGONOMIC,ERGO_010.mp4,65,88.19,107.9,160.29
ERGONOMIC,ERGO_010.mp4,66,86.99,107.38,159.61
ERGONOMIC,ERGO_010.mp4,67,86.39,107.09,159.29
ERGONOMIC,ERGO_010.mp4,68,85.81,107.14,158.67
ERGONOMIC,ERGO_010.mp4,69,85.81,107.14,158.67
ERGONOMIC,ERGO_010.mp4,70,85.81,107.26,158.55
ERGONOMIC,ERGO_010.mp4,71,85.79,107.26,158.52
ERGONOMIC,ERGO_010.mp4,72,85.79,107.26,158.52
ERGONOMIC,ERGO_010.mp4,73,85.79,107.26,158.52
ERGONOMIC,ERGO_010.mp4,74,85.79,107.26,158.52
ERGONOMIC,ERGO_010.mp4,75,83.99,107.59,156.4
ERGONOMIC,ERGO_010.mp4,76,83.4,107.59,155.81
ERGONOMIC,ERGO_010.mp4,77,83.06,107.67,155.39
ERGONOMIC,ERGO_010.mp4,78,82.46,107.55,154.91
ERGONOMIC,ERGO_010.mp4,79,82.21,107.59,154.62
ERGONOMIC,ERGO_010.mp4,80,81.57,107.75,153.82
ERGONOMIC,ERGO_010.mp4,81,82.17,108.07,154.1
ERGONOMIC,ERGO_010.mp4,82,82.72,108.15,154.58
ERGONOMIC,ERGO_010.mp4,83,82.39,108.23,154.16
ERGONOMIC,ERGO_010.mp4,84,82.39,108.31,154.07
ERGONOMIC,ERGO_010.mp4,85,82.04,108.35,153.69
ERGONOMIC,ERGO_010.mp4,86,82.39,108.27,154.12
ERGONOMIC,ERGO_010.mp4,87,82.39,108.23,154.16
ERGONOMIC,ERGO_010.mp4,88,82.39,108.35,154.03
ERGONOMIC,ERGO_010.mp4,89,77.41,109.64,147.77
ERGONOMIC,ERGO_010.mp4,90,76.18,109.88,146.3
ERGONOMIC,ERGO_010.mp4,91,76.18,109.85,146.33
ERGONOMIC,ERGO_010.mp4,92,76.47,109.77,146.7
ERGONOMIC,ERGO_011.mp4,0,86.17,102.59,163.58
ERGONOMIC,ERGO_011.mp4,1,86.62,99.72,166.9
ERGONOMIC,ERGO_011.mp4,2,85.1,101.59,163.51
ERGONOMIC,ERGO_011.mp4,3,84.05,101.2,162.85
ERGONOMIC,ERGO_011.mp4,4,84.4,100.63,163.77
ERGONOMIC,ERGO_011.mp4,5,86.54,99.58,166.96
ERGONOMIC,ERGO_011.mp4,6,87.6,99.67,167.93
ERGONOMIC,ERGO_011.mp4,7,88.67,98.82,169.85
ERGONOMIC,ERGO_011.mp4,8,88.67,98.68,169.99
ERGONOMIC,ERGO_011.mp4,9,88.67,98.21,170.46
ERGONOMIC,ERGO_011.mp4,10,88.14,98.21,169.92
ERGONOMIC,ERGO_011.mp4,11,88.14,98.33,169.8
ERGONOMIC,ERGO_011.mp4,12,89.2,97.89,171.31
ERGONOMIC,ERGO_011.mp4,13,90.27,97.44,172.82
ERGONOMIC,ERGO_011.mp4,14,89.73,97.87,171.87
ERGONOMIC,ERGO_011.mp4,15,88.67,98.27,170.4
ERGONOMIC,ERGO_011.mp4,16,88.4,98.69,169.71
ERGONOMIC,ERGO_011.mp4,17,88.14,98.97,169.16
ERGONOMIC,ERGO_011.mp4,18,88.14,99.11,169.02
ERGONOMIC,ERGO_011.mp4,19,88.14,99.25,168.88
ERGONOMIC,ERGO_011.mp4,20,87.88,99.44,168.44
ERGONOMIC,ERGO_011.mp4,21,87.88,99.44,168.44
ERGONOMIC,ERGO_011.mp4,22,87.61,99.44,168.18
ERGONOMIC,ERGO_011.mp4,23,87.35,99.72,167.63
ERGONOMIC,ERGO_011.mp4,24,87.08,99.72,167.37
ERGONOMIC,ERGO_011.mp4,25,87.08,99.72,167.37
ERGONOMIC,ERGO_011.mp4,26,87.08,99.72,167.37
ERGONOMIC,ERGO_011.mp4,27,86.82,99.86,166.96
ERGONOMIC,ERGO_011.mp4,28,86.56,99.86,166.7
ERGONOMIC,ERGO_011.mp4,29,86.56,99.72,166.84
ERGONOMIC,ERGO_011.mp4,30,86.56,99.72,166.84
ERGONOMIC,ERGO_011.mp4,31,86.56,99.72,166.84
ERGONOMIC,ERGO_011.mp4,32,86.82,99.72,167.1
ERGONOMIC,ERGO_011.mp4,33,86.82,99.72,167.1
ERGONOMIC,ERGO_011.mp4,34,86.81,99.7,167.11
ERGONOMIC,ERGO_011.mp4,35,86.81,99.7,167.11
ERGONOMIC,ERGO_011.mp4,36,86.82,99.7,167.12
ERGONOMIC,ERGO_011.mp4,37,86.82,99.42,167.4
ERGONOMIC,ERGO_011.mp4,38,87.08,99.28,167.81
ERGONOMIC,ERGO_011.mp4,39,87.08,99.42,167.67
ERGONOMIC,ERGO_011.mp4,40,87.08,99.28,167.81
ERGONOMIC,ERGO_011.mp4,41,87.35,99.28,168.07
ERGONOMIC,ERGO_011.mp4,42,87.34,99.25,168.08
ERGONOMIC,ERGO_011.mp4,43,87.34,99.28,168.06
ERGONOMIC,ERGO_011.mp4,44,87.32,99.25,168.07
ERGONOMIC,ERGO_011.mp4,45,87.32,99.25,168.07
ERGONOMIC,ERGO_011.mp4,46,87.32,99.25,168.07
ERGONOMIC,ERGO_011.mp4,47,87.59,99.25,168.34
ERGONOMIC,ERGO_011.mp4,48,87.32,99.25,168.07
ERGONOMIC,ERGO_011.mp4,49,87.59,99.25,168.34
ERGONOMIC,ERGO_011.mp4,50,87.32,99.39,167.93
ERGONOMIC,ERGO_011.mp4,51,87.06,99.53,167.53
ERGONOMIC,ERGO_011.mp4,52,87.06,99.67,167.39
ERGONOMIC,ERGO_011.mp4,53,86.79,99.81,166.98
ERGONOMIC,ERGO_011.mp4,54,86.79,99.81,166.98
ERGONOMIC,ERGO_011.mp4,55,87.06,99.81,167.25
ERGONOMIC,ERGO_011.mp4,56,87.32,99.67,167.65
ERGONOMIC,ERGO_011.mp4,57,87.32,99.84,167.49
ERGONOMIC,ERGO_011.mp4,58,87.32,99.84,167.49
ERGONOMIC,ERGO_011.mp4,59,87.59,99.7,167.9
ERGONOMIC,ERGO_011.mp4,60,87.86,99.84,168.02
ERGONOMIC,ERGO_011.mp4,61,88.12,99.7,168.42
ERGONOMIC,ERGO_011.mp4,62,88.12,99.7,168.42
ERGONOMIC,ERGO_011.mp4,63,88.66,99.56,169.1
ERGONOMIC,ERGO_011.mp4,64,88.92,99.39,169.53
ERGONOMIC,ERGO_011.mp4,65,89.46,99.39,170.07
ERGONOMIC,ERGO_011.mp4,66,89.46,99.39,170.06
ERGONOMIC,ERGO_011.mp4,67,89.45,99.37,170.08
ERGONOMIC,ERGO_011.mp4,68,89.45,99.37,170.08
ERGONOMIC,ERGO_011.mp4,69,89.45,99.35,170.11
ERGONOMIC,ERGO_011.mp4,70,89.45,99.35,170.11
ERGONOMIC,ERGO_011.mp4,71,89.45,99.35,170.11
ERGONOMIC,ERGO_011.mp4,72,89.45,99.35,170.11
ERGONOMIC,ERGO_011.mp4,73,89.45,99.49,169.97
ERGONOMIC,ERGO_011.mp4,74,89.45,99.49,169.97
ERGONOMIC,ERGO_011.mp4,75,89.45,99.49,169.97
ERGONOMIC,ERGO_011.mp4,76,89.45,99.46,169.99
ERGONOMIC,ERGO_011.mp4,77,89.73,99.39,170.33
ERGONOMIC,ERGO_011.mp4,78,89.73,99.25,170.47
ERGONOMIC,ERGO_011.mp4,79,89.73,99.14,170.59
ERGONOMIC,ERGO_011.mp4,80,89.45,99.14,170.32
ERGONOMIC,ERGO_011.mp4,81,89.45,98.99,170.46
ERGONOMIC,ERGO_011.mp4,82,89.18,99.14,170.04
ERGONOMIC,ERGO_011.mp4,83,89.18,99.14,170.04
ERGONOMIC,ERGO_011.mp4,84,88.9,99.14,169.77
ERGONOMIC,ERGO_011.mp4,85,89.45,98.85,170.6
ERGONOMIC,ERGO_011.mp4,86,89.45,98.71,170.74
ERGONOMIC,ERGO_011.mp4,87,89.45,98.57,170.88
ERGONOMIC,ERGO_011.mp4,88,89.45,98.71,170.74
ERGONOMIC,ERGO_011.mp4,89,89.73,98.57,171.15
ERGONOMIC,ERGO_011.mp4,90,89.45,98.57,170.88
ERGONOMIC,ERGO_011.mp4,91,89.45,98.43,171.02
ERGONOMIC,ERGO_011.mp4,92,89.45,98.41,171.04
ERGONOMIC,ERGO_011.mp4,93,88.9,98.57,170.33
ERGONOMIC,ERGO_011.mp4,94,88.91,98.59,170.31
ERGONOMIC,ERGO_011.mp4,95,88.64,98.17,170.47
ERGONOMIC,ERGO_011.mp4,96,88.64,98.03,170.61
ERGONOMIC,ERGO_011.mp4,97,88.64,98.05,170.59
ERGONOMIC,ERGO_011.mp4,98,88.36,98.05,170.31
ERGONOMIC,ERGO_011.mp4,99,88.36,98.03,170.33
ERGONOMIC,ERGO_011.mp4,100,88.36,98.03,170.33
ERGONOMIC,ERGO_011.mp4,101,88.36,98.03,170.33
ERGONOMIC,ERGO_011.mp4,102,88.63,97.89,170.74
ERGONOMIC,ERGO_011.mp4,103,88.63,97.89,170.74
ERGONOMIC,ERGO_011.mp4,104,88.63,97.89,170.74
ERGONOMIC,ERGO_012.mp4,0,87.58,101.1,166.48
ERGONOMIC,ERGO_012.mp4,1,84.13,100.59,163.54
ERGONOMIC,ERGO_012.mp4,2,81.68,101.8,159.88
ERGONOMIC,ERGO_012.mp4,3,82.21,101.68,160.53
ERGONOMIC,ERGO_012.mp4,4,85.42,100.92,164.5
ERGONOMIC,ERGO_012.mp4,5,86.22,100.83,165.39
ERGONOMIC,ERGO_012.mp4,6,86.79,100.59,166.2
ERGONOMIC,ERGO_012.mp4,7,87.34,100.46,166.88
ERGONOMIC,ERGO_012.mp4,8,87.1,100.46,166.64
ERGONOMIC,ERGO_012.mp4,9,87.11,100.86,166.25
ERGONOMIC,ERGO_012.mp4,10,87.12,101.26,165.87
ERGONOMIC,ERGO_012.mp4,11,87.66,101.15,166.51
ERGONOMIC,ERGO_012.mp4,12,87.92,101.15,166.77
ERGONOMIC,ERGO_012.mp4,13,87.92,101.12,166.79
ERGONOMIC,ERGO_012.mp4,14,88.18,101.15,167.03
ERGONOMIC,ERGO_012.mp4,15,88.44,101.31,167.13
ERGONOMIC,ERGO_012.mp4,16,90.26,101.26,169.0
ERGONOMIC,ERGO_012.mp4,17,91.03,101.34,169.69
ERGONOMIC,ERGO_012.mp4,18,91.28,101.12,170.16
ERGONOMIC,ERGO_012.mp4,19,91.28,101.17,170.11
ERGONOMIC,ERGO_012.mp4,20,91.29,101.23,170.06
ERGONOMIC,ERGO_012.mp4,21,91.03,101.23,169.8
ERGONOMIC,ERGO_012.mp4,22,90.78,101.2,169.58
ERGONOMIC,ERGO_012.mp4,23,90.78,101.04,169.74
ERGONOMIC,ERGO_012.mp4,24,90.78,100.9,169.88
ERGONOMIC,ERGO_012.mp4,25,90.52,100.76,169.76
ERGONOMIC,ERGO_012.mp4,26,90.26,100.76,169.5
ERGONOMIC,ERGO_012.mp4,27,90.26,100.63,169.63
ERGONOMIC,ERGO_012.mp4,28,90.26,100.63,169.63
ERGONOMIC,ERGO_012.mp4,29,90.26,100.35,169.91
ERGONOMIC,ERGO_012.mp4,30,90.0,100.33,169.67
ERGONOMIC,ERGO_012.mp4,31,90.0,100.19,169.81
ERGONOMIC,ERGO_012.mp4,32,90.0,100.19,169.81
ERGONOMIC,ERGO_012.mp4,33,90.26,100.19,170.07
ERGONOMIC,ERGO_012.mp4,34,90.26,100.19,170.07
ERGONOMIC,ERGO_012.mp4,35,90.52,100.22,170.31
ERGONOMIC,ERGO_012.mp4,36,90.52,100.22,170.31
ERGONOMIC,ERGO_012.mp4,37,90.78,100.08,170.7
ERGONOMIC,ERGO_012.mp4,38,90.52,100.06,170.47
ERGONOMIC,ERGO_012.mp4,39,90.52,99.92,170.6
ERGONOMIC,ERGO_012.mp4,40,90.78,99.62,171.16
ERGONOMIC,ERGO_012.mp4,41,91.05,99.35,171.7
ERGONOMIC,ERGO_012.mp4,42,91.05,99.21,171.84
ERGONOMIC,ERGO_012.mp4,43,91.05,99.05,171.99
ERGONOMIC,ERGO_012.mp4,44,91.05,99.17,171.88
ERGONOMIC,ERGO_012.mp4,45,91.05,99.3,171.75
ERGONOMIC,ERGO_012.mp4,46,91.05,99.3,171.75
ERGONOMIC,ERGO_012.mp4,47,91.31,99.17,172.15
ERGONOMIC,ERGO_012.mp4,48,91.31,99.33,171.98
ERGONOMIC,ERGO_012.mp4,49,91.57,99.19,172.38
ERGONOMIC,ERGO_012.mp4,50,91.57,99.05,172.52
ERGONOMIC,ERGO_012.mp4,51,91.56,98.89,172.67
ERGONOMIC,ERGO_012.mp4,52,91.56,98.71,172.85
ERGONOMIC,ERGO_012.mp4,53,91.56,98.71,172.85
ERGONOMIC,ERGO_012.mp4,54,91.56,98.69,172.87
ERGONOMIC,ERGO_012.mp4,55,91.82,98.56,173.26
ERGONOMIC,ERGO_012.mp4,56,91.82,98.42,173.4
ERGONOMIC,ERGO_012.mp4,57,91.82,98.42,173.4
ERGONOMIC,ERGO_012.mp4,58,91.3,98.56,172.74
ERGONOMIC,ERGO_012.mp4,59,91.04,98.67,172.37
ERGONOMIC,ERGO_012.mp4,60,91.04,98.67,172.37
ERGONOMIC,ERGO_012.mp4,61,90.52,98.77,171.75
ERGONOMIC,ERGO_012.mp4,62,90.26,98.88,171.38
ERGONOMIC,ERGO_012.mp4,63,90.26,98.73,171.53
ERGONOMIC,ERGO_012.mp4,64,89.48,99.11,170.37
ERGONOMIC,ERGO_012.mp4,65,89.22,99.24,169.98
ERGONOMIC,ERGO_012.mp4,66,87.4,99.86,167.54
ERGONOMIC,ERGO_012.mp4,67,86.62,100.23,166.39
ERGONOMIC,ERGO_012.mp4,68,86.1,100.34,165.76
ERGONOMIC,ERGO_012.mp4,69,86.36,100.05,166.3
ERGONOMIC,ERGO_012.mp4,70,86.36,100.05,166.3
ERGONOMIC,ERGO_012.mp4,71,86.38,99.95,166.43
ERGONOMIC,ERGO_012.mp4,72,86.38,99.92,166.45
ERGONOMIC,ERGO_012.mp4,73,86.65,99.81,166.83
ERGONOMIC,ERGO_012.mp4,74,86.65,99.68,166.97
ERGONOMIC,ERGO_012.mp4,75,87.16,99.4,167.77
ERGONOMIC,ERGO_012.mp4,76,87.42,99.26,168.16
ERGONOMIC,ERGO_012.mp4,77,87.95,99.15,168.8
ERGONOMIC,ERGO_012.mp4,78,88.21,99.02,169.19
ERGONOMIC,ERGO_012.mp4,79,88.47,98.89,169.58
ERGONOMIC,ERGO_012.mp4,80,88.46,98.89,169.57
ERGONOMIC,ERGO_012.mp4,81,88.46,98.89,169.57
ERGONOMIC,ERGO_012.mp4,82,88.46,98.89,169.57
ERGONOMIC,ERGO_012.mp4,83,88.46,98.89,169.57
ERGONOMIC,ERGO_012.mp4,84,88.46,98.89,169.57
ERGONOMIC,ERGO_012.mp4,85,88.46,98.89,169.57
ERGONOMIC,ERGO_012.mp4,86,88.46,98.91,169.55
ERGONOMIC,ERGO_012.mp4,87,88.72,98.78,169.94
ERGONOMIC,ERGO_012.mp4,88,88.72,98.78,169.94
ERGONOMIC,ERGO_012.mp4,89,88.97,98.66,170.31
ERGONOMIC,ERGO_012.mp4,90,88.97,98.66,170.31
ERGONOMIC,ERGO_012.mp4,91,88.97,98.66,170.31
ERGONOMIC,ERGO_012.mp4,92,88.97,98.66,170.31
ERGONOMIC,ERGO_012.mp4,93,88.97,98.66,170.31
ERGONOMIC,ERGO_012.mp4,94,88.46,98.66,169.79
ERGONOMIC,ERGO_012.mp4,95,88.2,98.53,169.67
ERGONOMIC,ERGO_012.mp4,96,87.95,98.53,169.41
ERGONOMIC,ERGO_012.mp4,97,87.69,98.4,169.29
ERGONOMIC,ERGO_012.mp4,98,87.43,98.26,169.17
ERGONOMIC,ERGO_013.mp4,0,90.98,95.8,175.18
ERGONOMIC,ERGO_013.mp4,1,83.17,97.51,165.66
ERGONOMIC,ERGO_013.mp4,2,84.48,97.16,167.32
ERGONOMIC,ERGO_013.mp4,3,82.75,98.32,164.44
